Name,Address,Time,Close,Tel,PASELI
アミューズメントベネクス川越,埼玉県川越市大仙波440-1, 10:00-24:00(一部24時間), 無し, 049-227-0171,1
ゲームプラザGAO川越店,埼玉県川越市新富町1-17-4アミューズ川越ビル, 10:00-24:00, 無し, 049-227-5221,1
モナコ川越店,埼玉県川越市新富町2-4-1, 9:00-24:00, 無し, 0492-24-2454,1
ゲームシティプラス 川越店,埼玉県川越市泉町1-1, 10:00-24:00, 無し, 049-230-1068,1
マグマックス,埼玉県川越市脇田町7-2山二ビルB1F, 10:00-24:00, 無し, 0492-27-7515,1
スクウェアワン幸手店,埼玉県幸手市上高野2142-1, 10:00-24:00, 無し, 048-044-9667,1
ギガステーション戸田店,埼玉県戸田市美女木943-7, 10:00-24:00, 無し, 048-421-1201,1
デイトナ志木駅南口店,埼玉県新座市東北2-37-10高野ビル, 10:00-24:00, 無し, 048-487-5620,1
ユーズランド春日部店,埼玉県春日部市下柳420-1イオンモール春日部2F 2037, 施設の営業時間に準じる, 施設の営業日に準じる, 048-745-2501,1
ゲームファンタジア春日部,埼玉県春日部市中央1-8-15春日部セントラル1-2F, 9:00-23:45, 無し, 048-755-2760,1
埼玉レジャーランド春日部店,埼玉県春日部市大字増富字谷際163-1, 一部24時間, 無し, 048-763-4061,1
ラウンドワン朝霞店,埼玉県朝霞市膝折町2-16-10, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 048-450-1822,1
ムー大陸本庄店,埼玉県本庄市本町1019-1ムー大陸, 10:00-24:00, 無し, 0495-21-2122,1
小川ミナミボウル,埼玉県比企郡小川町青山749,,, 0493-72-3666,1
嵐山ドライブイン,埼玉県比企郡嵐山町志賀1822, 10:00-24:00, 不定休, 049-362-2397,0
ビデオゲームミュージアムロボット深谷店,埼玉県深谷市上柴町西4-12-1, 10:00-24:00, 無し, 048-573-3951,1
モンテカルロ,埼玉県深谷市西島3-1-2スカイハイツ, 10:00-24:00, 無し, 048-574-3804,1
新大陸熊谷店,埼玉県熊谷市大字広瀬字早川501-3, 10:00-24:00, 無し, 048-522-9085,1
マジシャン,埼玉県熊谷市新島181-1, 一部24時間, 無し, 048-525-7779,1
キャッツアイ狭山店,埼玉県狭山市入間川3141, 10:00-翌5:00, 無し, 042-950-6600,1
ゲームファクトリーマグマ,埼玉県草加市氷川町2125-1, -24:00, 無し, 0489-24-9800,1
ビリヤードウェアハウス草加店,埼玉県草加市稲荷2-36-33, 10:00-24:00, 無し, 048-930-5033,1
スクウェアワン草加店,埼玉県草加市西町632-1, 10:00-24:00, 無し, 048-960-0882,1
ラウンドワン草加店,埼玉県草加市谷塚上町204番1, 10:00-24:00,, 048-920-3701,1
ラウンドワンわらび店,埼玉県蕨市北町5-1-6, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 048-447-8080,1
アドアーズ蕨,埼玉県蕨市塚越1-4-4花見屋第2ビル2F, 10:00-24:00, 無し, 048-433-3886,1
アミューズメントベネクス越谷店,埼玉県越谷市大字南荻島2770-1, 10:00-24:00, 無し, 048-970-4490,1
ウエアハウス 越谷店,埼玉県越谷市大字南荻島841-1, 10:00-24:00, 無し, 048-973-4311,1
ユーズランド越谷店,埼玉県越谷市東町4-21-1レイクタウンKAZE A342, 10:00-23:00, 無し, 048-934-3342,1
ラウンドワン鴻巣店,埼玉県鴻巣市箕田3163-7, 10:00-24:00, 無し, 048-595-2001,1
