Name,Address,Time,Close,Tel,PASELI
トーホーレジャープラザ,東京都練馬区錦2-19-1トーホーレジャープラザ5F, 平日12:00-翌5:00 土日祝11:00-翌5:00, 無し, 03-5921-2820,1
フロンティア小作,東京都羽村市小作台1-6-29, 10:00-24:00, 無し, 042-579-6727,1
GAMESPOT VERSUS,東京都荒川区西日暮里5-15-10, 10:00-翌1:00, 無し, 03-6806-6343,1
東京レジャーランド亀有店,東京都葛飾区亀有3-21-2,,, 03-5680-8893,1
アドアーズ新小岩,東京都葛飾区新小岩1-44-4, 10:00-25:00, 無し, 03-5678-5257,1
アミューズメントパークアトム,東京都葛飾区東金町1-44-1, 10:00-24:00, 無し, 03-5699-3425,1
ユーズランド日の出店,東京都西多摩郡日の出町大字平井字三吉野桜木237-3 3F,,, 042-588-8177,1
田無ファミリーランド店,東京都西東京市西原町4-2-5田無ファミリーランドゲームコーナー, 9:15-24:00, 無し, 0424-67-1126,1
アドアーズ仙川,東京都調布市仙川町2-21-12VICビル71-2F､事3F, 10:00-23:30, 無し, 03-5313-4661,1
モナコ調布駅前店,東京都調布市布田4-2-22, 10:00-24:00, 無し, 0424-99-1383,1
ゲーム メデューサ,東京都豊島区南長崎5-25-16, 10:00-24:00, 無し, 03-5988-0520,1
ル･モンド 巣鴨店,東京都豊島区巣鴨2-5-9, 10:00-24:00, 無し, 03-5944-5166,1
ラウンドワン池袋店,東京都豊島区東池袋1-14-1, 10:00-24:00, 無し, 03-5928-0221,1
アドアーズサンシャイン,東京都豊島区東池袋1-14-4シネマサンシャイン1-3F, 10:00-24:55, 無し, 03-3971-9601,1
AMサントロペ池袋,東京都豊島区東池袋1-29-1サントロペビル2F, 10:00-翌0:45, 無し, 03-5979-7030,1
アドアーズ池袋西口店,東京都豊島区西池袋1-33-2第一シグマビル, 10:00-25:00, 無し, 03-3983-3561,1
GAME ピーアーク青井,東京都足立区一ツ家3-8-12, 10:00-24:00, 無し, 03-3859-5971,1
ウエアハウス保木間,東京都足立区保木間1-1-191F, 10:00-24:00, 無し, 03-3860-7822,1
ウエアハウス 入谷店,東京都足立区入谷7-8-11, 10:00-24:00, 無し, 03-3856-5833,1
ゲームプラザGAO北千住店,東京都足立区千住2-62プラピネール第2ビル1F, 10:00-24:00, 無し, 03-3870-0381,1
ラウンドワン足立江北店,東京都足立区江北7-6-4, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 03-5837-3271,1
ハイテクランド キューデン,東京都足立区西新井栄町2-7-2ハイテクランド球殿2F, 9:00-24:00, 無し, 03-3849-0392,1
ゲームプレイスHIT,東京都青梅市河辺町10-10-1, 10:00-24:00, 無し, 0428-24-5672,1
