Name,Address,Time,Close,Tel,PASELI
アドアーズ亀戸,東京都江東区亀戸5-2-6サンエービル1-4F, 10:00-24:00, 無し, 03-5836-5761,1
ラウンドワン南砂店,東京都江東区南砂6-7-15, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 03-5617-6911,1
ゲームガリバー成瀬店,東京都町田市南成瀬1-1-2プラザ成瀬1F, 10:30-24:00, 無し, 042-728-9236,1
ラウンドワン町田店,東京都町田市森野1-13-14, 10:00-翌1:00, 無し, 042-710-0091,1
オスロー立川第五店,東京都立川市柴崎町2-2-27, 10:00-翌1:00, 無し, 042-529-7837,1
モナコ立川店,東京都立川市柴崎町3-4-1カワイヤビル, 10:00-24:00, 無し, 042-529-0955,1
アドアーズ立川店,東京都立川市柴崎町3-4-3グルメートタカオB1-1､3F, 10:00-24:45, 無し, 042-527-9745,1
オスロー立川第二店,東京都立川市錦町1-4-27, 10:00-翌1:00, 無し, 042-528-1771,1
キャロム練馬店,東京都練馬区北町1-11-12渡久ビル, 10:00-24:00, 無し, 03-6913-0688,1
トーホーレジャープラザ,東京都練馬区錦2-19-1トーホーレジャープラザ5F, 平日12:00-翌5:00 土日祝11:00-翌5:00, 無し, 03-5921-2820,1
東京レジャーランド亀有店,東京都葛飾区亀有3-21-2,,, 03-5680-8893,1
アドアーズ新小岩,東京都葛飾区新小岩1-44-4, 10:00-25:00, 無し, 03-5678-5257,1
アドアーズ仙川,東京都調布市仙川町2-21-12VICビル71-2F､事3F, 10:00-23:30, 無し, 03-5313-4661,1
モナコ調布駅前店,東京都調布市布田4-2-22, 10:00-24:00, 無し, 0424-99-1383,1
ラウンドワン池袋店,東京都豊島区東池袋1-14-1, 10:00-24:00, 無し, 03-5928-0221,1
AMサントロペ池袋,東京都豊島区東池袋1-29-1サントロペビル2F, 10:00-翌0:45, 無し, 03-5979-7030,1
アドアーズ池袋西口店,東京都豊島区西池袋1-33-2第一シグマビル, 10:00-25:00, 無し, 03-3983-3561,1
GAME ピーアーク青井,東京都足立区一ツ家3-8-12, 10:00-24:00, 無し, 03-3859-5971,1
ウエアハウス保木間,東京都足立区保木間1-1-191F, 10:00-24:00, 無し, 03-3860-7822,1
ウエアハウス 入谷店,東京都足立区入谷7-8-11, 10:00-24:00, 無し, 03-3856-5833,1
ゲームパニック足立,東京都足立区梅島2-31-20,,, 03-5681-5829,1
ラウンドワン足立江北店,東京都足立区江北7-6-4, 10:00-24:00/土9:00-24:00/日・祝8:00-24:00, 無し, 03-5837-3271,1
ハイテクランド キューデン,東京都足立区西新井栄町2-7-2ハイテクランド球殿2F, 9:00-24:00, 無し, 03-3849-0392,1
キャロム青梅店,東京都青梅市千ヶ瀬町4-326-1, 10:00-翌5:00,, 0428-23-9208,1
